,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 6,35 B","R$ 328,24 M","- R$ 27,58 M","- R$ 302,20 M","R$ 274,62 M","- R$ 140,42 M","- R$ 0,11"
1,31/03/2024,"R$ 6,22 B","R$ 398,95 M","R$ 131,05 M","- R$ 302,82 M","R$ 433,86 M","R$ 14,38 M","R$ 0,01"
2,31/12/2023,"R$ 6,78 B","R$ 145,22 M","R$ 373,19 M","- R$ 289,47 M","R$ 662,66 M","R$ 874,55 M","R$ 0,70"
3,30/09/2023,"R$ 6,71 B","R$ 175,36 M","- R$ 244,65 M","- R$ 261,51 M","R$ 16,86 M","- R$ 211,98 M","- R$ 0,17"
4,30/06/2023,"R$ 6,89 B","R$ 582,47 M","R$ 130,46 M","- R$ 262,31 M","R$ 392,77 M","R$ 254,22 M","R$ 0,20"
5,31/03/2023,"R$ 7,26 B","R$ 884,79 M","R$ 540,45 M","- R$ 248,67 M","R$ 789,12 M","R$ 474,13 M","R$ 0,38"
6,31/12/2022,"R$ 7,66 B","R$ 773,15 M","- R$ 1,02 B","- R$ 234,50 M","- R$ 788,17 M","- R$ 982,15 M","- R$ 0,78"
7,30/09/2022,"R$ 8,43 B","R$ 1,00 B","R$ 641,97 M","- R$ 224,95 M","R$ 866,92 M","R$ 517,00 M","R$ 0,41"
8,30/06/2022,"R$ 8,53 B","R$ 2,19 B","R$ 1,72 B","- R$ 220,48 M","R$ 1,94 B","R$ 889,27 M","R$ 0,71"
9,31/03/2022,"R$ 7,84 B","R$ 1,72 B","R$ 1,33 B","- R$ 222,75 M","R$ 1,55 B","R$ 1,19 B","R$ 0,95"
10,31/12/2021,"R$ 8,05 B","R$ 2,03 B","R$ 2,23 B","- R$ 239,98 M","R$ 2,47 B","R$ 2,41 B","R$ 1,92"
11,30/09/2021,"R$ 9,03 B","R$ 3,14 B","R$ 2,27 B","- R$ 243,46 M","R$ 2,51 B","R$ 1,56 B","R$ 1,25"
12,30/06/2021,"R$ 9,60 B","R$ 3,64 B","R$ 4,83 B","- R$ 250,66 M","R$ 5,08 B","R$ 4,17 B","R$ 3,33"
13,31/03/2021,"R$ 7,07 B","R$ 2,46 B","R$ 2,16 B","- R$ 248,64 M","R$ 2,41 B","R$ 931,80 M","R$ 0,74"
14,31/12/2020,"R$ 5,47 B","R$ 1,57 B","R$ 2,11 B","- R$ 252,81 M","R$ 2,36 B","R$ 1,56 B","R$ 1,24"
15,30/09/2020,"R$ 4,38 B","R$ 891,89 M","R$ 571,50 M","- R$ 248,47 M","R$ 819,96 M","R$ 57,12 M","R$ 0,05"
16,30/06/2020,"R$ 2,42 B","R$ 278,98 M","- R$ 42,04 M","- R$ 250,24 M","R$ 208,21 M","- R$ 466,88 M","- R$ 0,37"
17,31/03/2020,"R$ 3,81 B","R$ 512,85 M","R$ 290,52 M","- R$ 248,71 M","R$ 539,23 M","- R$ 476,57 M","- R$ 0,38"
18,31/12/2019,"R$ 3,87 B","R$ 296,30 M","R$ 191,16 M","- R$ 256,18 M","R$ 447,34 M","R$ 219,07 M","R$ 0,17"
19,30/09/2019,"R$ 3,85 B","R$ 475,84 M","R$ 199,24 M","- R$ 253,66 M","R$ 452,90 M","- R$ 183,91 M","- R$ 0,15"
20,30/06/2019,"R$ 3,69 B","R$ 606,47 M","R$ 329,10 M","- R$ 240,92 M","R$ 570,02 M","R$ 131,25 M","R$ 0,11"
21,31/03/2019,"R$ 3,53 B","R$ 495,99 M","R$ 233,01 M","- R$ 241,02 M","R$ 474,03 M","R$ 46,86 M","R$ 0,04"
22,31/12/2018,"R$ 3,43 B","R$ 375,87 M","R$ 109,00 M","- R$ 258,59 M","R$ 367,59 M","R$ 354,80 M","R$ 0,28"
23,30/09/2018,"R$ 3,86 B","R$ 644,33 M","R$ 428,11 M","- R$ 257,51 M","R$ 685,62 M","R$ 263,92 M","R$ 0,21"
24,30/06/2018,"R$ 3,20 B","R$ 582,79 M","R$ 240,40 M","- R$ 256,33 M","R$ 496,73 M","- R$ 32,18 M","- R$ 0,03"
25,31/03/2018,"R$ 3,24 B","R$ 612,10 M","R$ 364,76 M","- R$ 257,10 M","R$ 621,87 M","R$ 140,11 M","R$ 0,11"
26,31/12/2017,"R$ 3,08 B","R$ 414,46 M","R$ 122,61 M","- R$ 250,34 M","R$ 372,95 M","- R$ 49,92 M","- R$ 0,04"
27,30/09/2017,"R$ 2,74 B","R$ 357,67 M","R$ 157,58 M","- R$ 286,57 M","R$ 444,15 M","R$ 76,96 M","R$ 0,06"
28,30/06/2017,"R$ 2,57 B","R$ 382,23 M","R$ 381,93 M","- R$ 328,60 M","R$ 710,53 M","R$ 117,07 M","R$ 0,09"
29,31/03/2017,"R$ 2,35 B","R$ 480,74 M","R$ 221,75 M","- R$ 306,34 M","R$ 528,10 M","R$ 88,90 M","R$ 0,07"
30,31/12/2016,"R$ 2,12 B","R$ 259,41 M","R$ 310,41 M","- R$ 273,50 M","R$ 583,91 M","- R$ 273,61 M","- R$ 0,22"
31,30/09/2016,"R$ 2,27 B","R$ 265,80 M","- R$ 7,05 M","- R$ 307,63 M","R$ 300,58 M","- R$ 114,14 M","- R$ 0,09"
32,30/06/2016,"R$ 2,03 B","R$ 2,70 M","- R$ 256,65 M","- R$ 317,27 M","R$ 60,62 M","- R$ 129,43 M","- R$ 0,12"
33,31/03/2016,"R$ 2,04 B","- R$ 40,58 M","- R$ 268,29 M","- R$ 318,09 M","R$ 49,80 M","- R$ 152,77 M","- R$ 0,15"
34,31/12/2015,"R$ 2,40 B","- R$ 66,75 M","- R$ 2,17 B","- R$ 352,20 M","- R$ 1,82 B","- R$ 1,36 B","- R$ 1,34"
35,30/09/2015,"R$ 2,42 B","- R$ 109,70 M","- R$ 445,30 M","- R$ 348,73 M","- R$ 96,57 M","- R$ 1,03 B","- R$ 1,02"
36,30/06/2015,"R$ 2,68 B","R$ 105,38 M","- R$ 1,06 B","- R$ 304,34 M","- R$ 755,21 M","- R$ 602,19 M","- R$ 0,59"
37,31/03/2015,"R$ 2,68 B","R$ 243,62 M","R$ 47,45 M","- R$ 306,43 M","R$ 353,88 M","- R$ 247,46 M","- R$ 0,24"
38,31/12/2014,"R$ 2,59 B","R$ 58,15 M","R$ 1,17 M","- R$ 289,77 M","R$ 290,94 M","- R$ 143,38 M","- R$ 0,14"
39,30/09/2014,"R$ 2,91 B","R$ 124,86 M","R$ 64,28 M","- R$ 280,21 M","R$ 344,49 M","- R$ 26,10 M","- R$ 0,03"
40,30/06/2014,"R$ 3,11 B","R$ 334,06 M","R$ 260,53 M","- R$ 277,53 M","R$ 538,06 M","R$ 114,42 M","R$ 0,11"
41,31/03/2014,"R$ 3,14 B","R$ 519,70 M","R$ 380,77 M","- R$ 267,09 M","R$ 647,86 M","R$ 184,61 M","R$ 0,18"
42,31/12/2013,"R$ 3,19 B","R$ 436,94 M","R$ 222,59 M","- R$ 292,04 M","R$ 514,62 M","R$ 872,00 mil","R$ 0,00"
43,30/09/2013,"R$ 3,20 B","R$ 455,46 M","R$ 274,42 M","- R$ 260,07 M","R$ 534,48 M","R$ 70,54 M","R$ 0,07"
44,30/06/2013,"R$ 3,24 B","R$ 376,24 M","R$ 166,48 M","- R$ 261,85 M","R$ 428,32 M","- R$ 59,48 M","- R$ 0,06"
45,31/03/2013,"R$ 3,19 B","R$ 207,17 M","R$ 37,40 M","- R$ 258,48 M","R$ 295,88 M","- R$ 153,61 M","- R$ 0,15"
46,31/12/2012,"R$ 3,21 B","R$ 163,27 M","- R$ 28,97 M","- R$ 270,88 M","R$ 241,91 M","- R$ 323,76 M","- R$ 0,32"
47,30/09/2012,"R$ 3,39 B","R$ 165,56 M","- R$ 99,20 M","- R$ 268,01 M","R$ 168,81 M","- R$ 143,25 M","- R$ 0,14"
48,30/06/2012,"R$ 3,23 B","R$ 158,31 M","R$ 12,58 M","- R$ 232,97 M","R$ 245,54 M","- R$ 101,73 M","- R$ 0,10"
49,31/03/2012,"R$ 2,89 B","R$ 173,36 M","- R$ 22,89 M","- R$ 225,86 M","R$ 202,97 M","- R$ 70,84 M","- R$ 0,07"
50,31/12/2011,"R$ 2,81 B","R$ 227,35 M","R$ 33,32 M","- R$ 214,47 M","R$ 247,79 M","R$ 44,57 M","R$ 0,04"
51,30/09/2011,"R$ 3,00 B","R$ 348,05 M","R$ 244,86 M","- R$ 214,02 M","R$ 458,88 M","R$ 102,96 M","R$ 0,10"
52,30/06/2011,"R$ 3,03 B","R$ 420,05 M","R$ 235,44 M","- R$ 215,16 M","R$ 450,60 M","R$ 111,63 M","R$ 0,11"
53,31/03/2011,"R$ 3,06 B","R$ 298,72 M","R$ 179,21 M","- R$ 213,24 M","R$ 392,45 M","- R$ 26,09 M","- R$ 0,03"
54,31/12/2010,"R$ 3,09 B","R$ 201,21 M","R$ 285,70 M",NA,NA,"R$ 418,85 M","R$ 0,41"
55,30/09/2010,"R$ 3,24 B","R$ 803,42 M","R$ 613,00 M",NA,NA,"R$ 477,42 M","R$ 0,47"
56,30/06/2010,"R$ 3,59 B","R$ 826,35 M","R$ 680,45 M",NA,NA,"R$ 338,75 M","R$ 0,67"
57,31/03/2010,"R$ 3,04 B","R$ 699,88 M","R$ 559,20 M",NA,NA,"R$ 318,91 M","R$ 0,63"
58,31/12/2009,"R$ 2,98 B","R$ 69,81 M","R$ 808,35 M",NA,NA,"R$ 525,47 M","R$ 1,04"
59,30/09/2009,"R$ 2,86 B","R$ 416,46 M","R$ 335,25 M",NA,NA,"R$ 453,83 M","R$ 0,90"
60,30/06/2009,"R$ 2,41 B","R$ 408,59 M","R$ 6,74 M",NA,NA,"R$ 368,68 M","R$ 0,73"
61,31/03/2009,"R$ 2,67 B","R$ 589,00 M","R$ 8,25 M",NA,NA,"- R$ 111,88 M","- R$ 0,22"
62,31/12/2008,"R$ 3,73 B","R$ 1,48 B","R$ 1,62 B",NA,NA,"R$ 836,98 M","R$ 1,65"
63,30/09/2008,"R$ 4,45 B","R$ 1,84 B","R$ 1,77 B",NA,NA,"R$ 880,45 M","R$ 1,74"
64,30/06/2008,"R$ 3,97 B","R$ 1,46 B","R$ 1,02 B",NA,NA,"R$ 860,78 M","R$ 1,70"
65,31/03/2008,"R$ 3,55 B","R$ 1,23 B","R$ 1,02 B",NA,NA,"R$ 646,23 M","R$ 1,91"
66,31/12/2007,"R$ 3,48 B","R$ 1,20 B","R$ 1,34 B",NA,NA,"R$ 969,87 M","R$ 2,87"
67,30/09/2007,"R$ 3,63 B","R$ 1,34 B","R$ 1,14 B",NA,NA,"R$ 757,89 M","R$ 3,36"
68,30/06/2007,"R$ 3,38 B","R$ 1,20 B","R$ 1,01 B",NA,NA,"R$ 802,31 M","R$ 3,56"
69,31/03/2007,"R$ 3,34 B","R$ 1,14 B","R$ 1,04 B",NA,NA,"R$ 641,83 M","R$ 2,85"
70,31/12/2006,"R$ 3,28 B","R$ 1,17 B","R$ 990,23 M",NA,NA,"R$ 752,21 M","R$ 3,34"
71,30/09/2006,"R$ 3,13 B","R$ 1,19 B","R$ 1,13 B",NA,NA,"R$ 714,59 M","R$ 3,17"
72,30/06/2006,"R$ 3,05 B","R$ 1,01 B","R$ 938,90 M",NA,NA,"R$ 704,05 M","R$ 3,13"
73,31/03/2006,"R$ 2,96 B","R$ 888,40 M","R$ 693,98 M",NA,NA,"R$ 344,61 M","R$ 1,53"
74,31/12/2005,"R$ 2,97 B","R$ 912,28 M","R$ 1,41 B",NA,NA,"R$ 1,32 B","R$ 5,88"
75,30/09/2005,"R$ 3,13 B","R$ 1,22 B","R$ 1,14 B",NA,NA,"R$ 782,08 M","R$ 3,47"
76,30/06/2005,"R$ 3,49 B","R$ 1,55 B","R$ 1,38 B",NA,NA,"R$ 810,45 M","R$ 3,60"
77,31/03/2005,"R$ 3,46 B","R$ 1,73 B","R$ 1,71 B",NA,NA,"R$ 1,00 B","R$ 4,44"
78,31/12/2004,"R$ 3,81 B","R$ 1,73 B","R$ 1,71 B",NA,NA,"R$ 1,13 B","R$ 5,00"
79,30/09/2004,"R$ 3,28 B","R$ 1,59 B","R$ 1,53 B",NA,NA,"R$ 1,00 B","R$ 4,46"
80,30/06/2004,"R$ 2,77 B","R$ 1,32 B","R$ 1,14 B",NA,NA,"R$ 528,28 M","R$ 2,34"
81,31/03/2004,"R$ 2,37 B","R$ 935,90 M","R$ 787,95 M",NA,NA,"R$ 358,42 M","R$ 1,59"
82,31/12/2003,"R$ 2,44 B","R$ 805,12 M","R$ 763,21 M",NA,NA,"R$ 358,76 M","R$ 1,59"
83,30/09/2003,"R$ 1,98 B","R$ 658,20 M","R$ 506,34 M",NA,NA,"R$ 123,27 M","R$ 0,55"
84,30/06/2003,"R$ 2,11 B","R$ 762,00 M","R$ 629,93 M",NA,NA,"R$ 467,96 M","R$ 2,08"
