,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/06/2024,"16,28%","16,46%","24,66%","24,94%","23,42%","8,27%","7,85%","2,20%","4,06%","4,99%","3,75","2,68","1,68","1,76"
1,31/03/2024,"15,14%","15,30%","22,95%","23,18%","21,94%","7,72%","7,68%","2,07%","3,85%","4,77%","3,72","2,65","1,65","1,78"
2,31/12/2023,"15,32%","15,61%","23,21%","23,64%","20,84%","6,70%","7,39%","1,94%","3,63%","4,54%","3,46","2,83","1,83","1,29"
3,30/09/2023,"13,76%","13,76%","20,84%","20,85%","19,83%","6,35%","6,77%","1,68%","3,25%","4,10%","3,77","2,87","1,87","1,49"
4,30/06/2023,"10,02%","10,07%","15,19%","15,26%","12,65%","3,78%","5,48%","1,01%","2,33%","3,12%","3,73","2,83","1,83","2,10"
5,31/03/2023,"8,98%","8,99%","13,60%","13,62%","15,28%","4,28%","5,33%","1,13%","2,43%","3,16%","3,79","2,84","1,84","2,00"
6,31/12/2022,"8,61%","8,66%","13,04%","13,13%","17,89%","4,62%","5,12%","1,25%","2,33%","3,04%","3,68","3,11","2,11","1,75"
7,30/09/2022,"6,73%","6,73%","10,20%","10,20%","13,87%","3,63%","4,61%","0,97%","1,84%","2,55%","3,73","3,12","2,12","2,57"
8,30/06/2022,"6,31%","6,32%","9,57%","9,58%","17,12%","4,60%","4,65%","1,28%","1,82%","2,57%","3,61","3,35","2,35","2,95"
9,31/03/2022,"4,67%","4,67%","7,08%","7,08%","12,21%","3,12%","4,31%","0,98%","1,55%","2,33%","3,18","3,57","2,57","5,35"
10,31/12/2021,"4,48%","4,48%","6,78%","6,78%","8,92%","2,35%","4,47%","0,78%","1,61%","2,45%","3,03","3,88","2,88","5,76"
11,30/09/2021,"4,11%","4,11%","6,22%","6,23%","9,51%","2,45%","6,06%","0,83%","1,56%","2,81%","2,94","3,82","2,82","5,09"
12,30/06/2021,"4,57%","4,57%","6,92%","6,92%","8,69%","2,32%","6,60%","0,82%","1,78%","3,15%","2,83","3,72","2,72","4,95"
13,31/03/2021,"4,86%","4,87%","7,37%","7,38%","9,48%","2,62%","7,06%","1,03%","2,23%","3,77%","2,54","3,91","2,91","5,21"
14,31/12/2020,"4,98%","5,00%","7,54%","7,58%","9,45%","2,86%","6,91%","1,10%","2,18%","3,74%","2,60","3,80","2,80","5,45"
15,30/09/2020,"3,46%","3,40%","5,25%","5,15%","2,07%","0,63%","7,02%","0,25%","1,50%","3,02%","2,57","3,88","2,88","7,13"
16,30/06/2020,"3,63%","3,56%","5,50%","5,40%","2,41%","0,74%","6,80%","0,28%","1,47%","2,89%","2,69","3,74","2,74","6,48"
17,31/03/2020,"4,00%","3,90%","6,06%","5,91%","3,14%","0,96%","6,76%","0,33%","1,50%","2,79%","2,88","3,62","2,62","6,44"
18,31/12/2019,"4,22%","4,10%","6,40%","6,22%","3,95%","1,22%","6,84%","0,42%","1,44%","2,72%","2,93","3,30","2,30","5,70"
19,30/09/2019,"6,47%","6,31%","9,80%","9,57%","12,47%","3,85%","6,77%","1,29%","2,26%","3,44%","2,99","3,28","2,28","4,59"
20,30/06/2019,"6,49%","6,36%","9,84%","9,63%","12,75%","4,11%","6,72%","1,31%","2,18%","3,29%","3,13","3,23","2,23","4,48"
21,31/03/2019,"7,27%","7,15%","11,02%","10,84%","14,35%","4,59%","6,71%","1,44%","2,30%","3,30%","3,18","3,26","2,26","4,44"
22,31/12/2018,"7,73%","6,92%","11,71%","10,49%","12,26%","4,06%","6,79%","1,27%","2,08%","2,97%","3,20","3,23","2,23","4,18"
23,30/09/2018,"8,86%","7,66%","13,42%","11,61%","11,88%","4,16%","7,70%","1,21%","2,25%","3,66%","3,43","3,24","2,24","3,63"
24,30/06/2018,"10,95%","9,44%","16,60%","14,31%","14,49%","5,30%","8,43%","1,52%","2,79%","4,23%","3,50","3,11","2,11","3,06"
25,31/03/2018,"11,54%","9,92%","17,48%","15,03%","14,74%","5,63%","8,80%","1,58%","2,97%","4,44%","3,57","3,13","2,13","2,77"
26,31/12/2017,"14,11%","12,16%","21,39%","18,43%","18,46%","6,52%","9,09%","1,97%","3,61%","5,08%","3,31","3,02","2,02","2,11"
27,30/09/2017,"14,81%","12,96%","22,44%","19,63%","19,12%","7,75%","9,24%","2,07%","3,83%","5,31%","3,74","2,85","1,85","1,98"
28,30/06/2017,"14,08%","12,32%","21,33%","18,66%","17,03%","6,95%","8,99%","1,87%","3,61%","5,11%","3,73","2,73","1,73","1,99"
29,31/03/2017,"15,50%","13,49%","23,49%","20,44%","19,13%","7,66%","9,12%","2,02%","3,92%","5,40%","3,80","2,62","1,62","1,81"
30,31/12/2016,"16,80%","14,53%","25,45%","22,01%","19,65%","7,45%","9,06%","2,02%","4,02%","5,45%","3,69","2,83","1,83","1,69"
31,30/09/2016,"15,41%","13,57%","23,35%","20,56%","20,38%","7,77%","9,06%","2,06%","4,03%","5,42%","3,78","2,47","1,47","1,57"
32,30/06/2016,"16,34%","14,19%","24,76%","21,50%","19,05%","7,88%","8,92%","1,96%","3,97%","5,33%","4,02","2,45","1,45","1,53"
33,31/03/2016,"15,79%","13,75%","23,93%","20,83%","19,14%","7,54%","8,82%","1,93%","3,84%","5,17%","3,90","2,50","1,50","1,64"
34,31/12/2015,"17,32%","14,70%","26,24%","22,28%","19,53%","7,72%","8,88%","1,99%","3,90%","5,23%","3,88","2,64","1,64","1,57"
35,30/09/2015,"15,91%","13,64%","24,11%","20,67%","18,45%","7,46%","8,59%","1,89%","3,74%","5,06%","3,95","2,62","1,62","2,04"
36,30/06/2015,"15,59%","13,40%","23,62%","20,30%","18,61%","7,96%","8,42%","1,98%","3,66%","4,98%","4,01","2,42","1,42","1,81"
37,31/03/2015,"15,36%","13,15%","23,27%","19,92%","18,99%","7,82%","8,30%","1,99%","3,66%","4,98%","3,92","2,54","1,54","1,88"
38,31/12/2014,"14,98%","13,36%","22,70%","20,24%","19,04%","7,58%","8,02%","1,83%","3,35%","4,66%","4,14","2,53","1,53","1,76"
39,30/09/2014,"14,74%","13,30%","22,33%","20,15%","19,66%","7,92%","7,91%","1,88%","3,36%","4,65%","4,21","2,47","1,47","1,86"
40,30/06/2014,"14,57%","13,25%","22,08%","20,08%","19,57%","7,98%","7,91%","1,92%","3,43%","4,71%","4,15","2,34","1,34","1,72"
41,31/03/2014,"14,98%","13,64%","22,70%","20,67%","20,27%","8,35%","7,87%","1,94%","3,48%","4,75%","4,31","2,43","1,43","1,81"
42,31/12/2013,"15,39%","13,87%","23,32%","21,01%","20,45%","8,01%","7,84%","2,01%","3,51%","4,79%","3,98","2,51","1,51","1,61"
43,30/09/2013,"14,12%","12,96%","21,39%","19,64%","19,59%","8,21%","7,82%","1,95%","3,38%","4,69%","4,21","2,48","1,48","1,69"
44,30/06/2013,"13,54%","12,55%","20,52%","19,01%","19,02%","8,04%","7,75%","1,95%","3,31%","4,64%","4,13","2,45","1,45","1,77"
45,31/03/2013,"13,08%","12,19%","19,81%","18,47%","18,96%","7,95%","7,77%","1,93%","3,26%","4,59%","4,11","2,43","1,43","1,82"
46,31/12/2012,"13,09%","12,10%","19,83%","18,33%","18,21%","7,36%","7,65%","1,88%","3,17%","4,48%","3,92","2,55","1,55","1,73"
47,30/09/2012,"11,92%","11,10%","18,06%","16,82%","17,01%","7,02%","7,49%","1,78%","3,01%","4,30%","3,95","2,39","1,39","1,90"
48,30/06/2012,"12,40%","11,56%","18,79%","17,52%","15,76%","6,62%","7,35%","1,69%","2,94%","4,19%","3,91","2,36","1,36","1,92"
49,31/03/2012,"12,52%","11,69%","18,97%","17,71%","16,02%","6,61%","7,16%","1,68%","2,90%","4,12%","3,93","2,38","1,38","1,98"
50,31/12/2011,"13,12%","12,12%","19,88%","18,37%","16,47%","6,53%","7,24%","1,74%","2,98%","4,20%","3,75","2,48","1,48","1,85"
51,30/09/2011,"13,36%","12,45%","20,24%","18,86%","17,23%","7,00%","7,32%","1,85%","3,00%","4,21%","3,78","2,42","1,42","1,95"
52,30/06/2011,"12,88%","12,07%","19,52%","18,29%","16,91%","6,91%","7,38%","1,89%","3,01%","4,25%","3,66","2,38","1,38","1,60"
53,31/03/2011,"12,60%","11,87%","19,09%","17,98%","17,13%","7,44%","7,59%","1,92%","3,07%","4,33%","3,88","2,42","1,42","1,57"
54,31/12/2010,"12,68%","11,92%","19,21%","18,06%","15,85%","6,90%","7,44%","1,80%","2,93%","4,20%","3,83","2,52","1,52","1,54"
55,30/09/2010,"11,90%","11,21%","18,03%","16,98%","14,15%","6,53%","7,45%","1,64%","2,90%",NA,"3,98","2,46","1,46",NA
56,30/06/2010,"10,81%","10,27%","16,39%","15,56%","12,49%","5,91%","7,47%","1,49%","2,77%",NA,"3,96","2,45","1,45",NA
57,31/03/2010,"9,48%","9,04%","14,36%","13,70%","10,55%","4,96%","7,31%","1,26%","2,53%",NA,"3,93","2,30","1,30",NA
58,31/12/2009,"10,54%","9,97%","15,98%","15,10%","10,04%","4,83%","7,49%","1,29%","2,59%",NA,"3,74","2,30","1,30",NA
59,30/09/2009,"10,21%","10,57%","15,47%","16,01%","8,23%","4,17%","7,73%","1,16%","2,65%",NA,"3,59","2,17","1,17",NA
60,30/06/2009,"9,94%","10,33%","15,06%","15,65%","7,99%","4,16%","7,59%","1,19%","2,60%",NA,"3,49","2,11","1,11",NA
61,31/03/2009,"8,70%","9,01%","13,18%","13,66%","8,40%","4,35%","7,57%","1,36%","2,64%",NA,"3,20","2,13","1,13",NA
62,31/12/2008,"7,54%","7,77%","11,42%","11,77%","8,48%","4,23%","7,48%","1,38%","2,56%",NA,"3,06","2,08","1,08",NA
63,30/09/2008,"9,09%","12,57%","13,78%","19,05%","19,58%","5,55%","7,41%","1,45%","2,40%",NA,"3,82","1,98","0,98",NA
64,30/06/2008,"8,65%","11,95%","13,11%","18,11%","15,16%","4,40%","7,65%","1,18%","2,33%",NA,"3,72","1,92","0,92",NA
65,31/03/2008,"14,53%","14,75%","22,01%","22,34%","11,92%","6,22%","7,86%","0,95%","2,33%",NA,"6,54","1,93","0,93",NA
66,31/12/2007,"13,61%","13,85%","20,62%","20,99%","9,41%","4,72%","8,52%","0,91%","2,49%",NA,"5,17","2,00","1,00",NA
67,30/09/2007,"11,23%","11,71%","17,02%","17,74%","7,54%","3,95%","9,59%","1,00%","2,84%",NA,"3,94","3,53","2,53",NA
