,data,ativo_total,patrimonio_liq,vlr_patrimonial_acao,acoes_ordinarias,acoes_preferenciais,acoes_preferenciais,total,acoes_ordinarias_tesouraria,acoes_preferenciais_tesouraria,acoes_preferenciais_tesouraria,total_tesouraria,acoes_ordinarias_excecao,acoes_preferenciais_excecao,total_excecao
0,30/06/2024,"R$ 61,79 B","R$ 15,75 B","R$ 9,36",1.682.473.246,0,0,1.682.473.246,23.925.871,0,0,23.925.871,1.658.547.375,0,1.658.547.375
1,31/03/2024,"R$ 57,26 B","R$ 15,23 B","R$ 9,05",1.682.473.246,0,0,1.682.473.246,14.036.779,0,0,14.036.779,1.668.436.467,0,1.668.436.467
2,31/12/2023,"R$ 57,27 B","R$ 14,92 B","R$ 8,87",1.682.473.246,0,0,1.682.473.246,3.817.179,0,0,3.817.179,1.678.656.067,0,1.678.656.067
3,30/09/2023,"R$ 59,25 B","R$ 14,12 B","R$ 8,39",1.682.473.246,0,0,1.682.473.246,3.817.179,0,0,3.817.179,1.678.656.067,0,1.678.656.067
4,30/06/2023,"R$ 54,28 B","R$ 9,15 B","R$ 8,46",1.082.473.246,0,0,1.082.473.246,4.206.779,0,0,4.206.779,1.078.266.467,0,1.078.266.467
5,31/03/2023,"R$ 57,74 B","R$ 10,27 B","R$ 9,52",1.078.116.849,0,0,1.078.116.849,4.356.397,0,0,4.356.397,1.073.760.452,0,1.073.760.452
6,31/12/2022,"R$ 57,85 B","R$ 11,27 B","R$ 10,41",1.082.473.246,0,0,1.082.473.246,4.356.397,0,0,4.356.397,1.078.116.849,0,1.078.116.849
7,30/09/2022,"R$ 59,04 B","R$ 12,00 B","R$ 11,09",1.082.473.246,0,0,1.082.473.246,4.356.397,0,0,4.356.397,1.078.116.849,0,1.078.116.849
8,30/06/2022,"R$ 56,83 B","R$ 12,19 B","R$ 11,26",1.082.473.246,0,0,1.082.473.246,4.545.683,0,0,4.545.683,1.077.927.563,0,1.077.927.563
9,31/03/2022,"R$ 55,61 B","R$ 12,42 B","R$ 11,48",1.082.473.246,0,0,1.082.473.246,5.053.554,0,0,5.053.554,1.077.419.692,0,1.077.419.692
10,31/12/2021,"R$ 55,90 B","R$ 8,46 B","R$ 10,42",812.473.246,0,0,812.473.246,5.053.554,0,0,5.053.554,807.419.692,0,807.419.692
11,30/09/2021,"R$ 53,05 B","R$ 7,60 B","R$ 9,35",812.473.246,0,0,812.473.246,4.061.680,0,0,4.061.680,808.411.566,0,808.411.566
12,30/06/2021,"R$ 49,62 B","R$ 8,34 B","R$ 10,26",812.473.246,0,0,812.473.246,4.083.804,0,0,4.083.804,808.389.442,0,808.389.442
13,31/03/2021,"R$ 51,42 B","R$ 8,30 B","R$ 10,22",812.473.246,0,0,812.473.246,4.766.084,0,0,4.766.084,807.707.162,0,807.707.162
14,31/12/2020,"R$ 49,66 B","R$ 8,59 B","R$ 10,57",812.473.246,0,0,812.473.246,4.766.084,0,0,4.766.084,807.707.162,0,807.707.162
