,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 8,51 M","R$ 7,51 M","- R$ 4,75 M","- R$ 213,00 mil","- R$ 4,53 M","- R$ 4,06 M","- R$ 0,44"
1,31/03/2024,"R$ 15,83 M","R$ 13,76 M","R$ 2,01 M","- R$ 278,00 mil","R$ 2,29 M","R$ 2,26 M","R$ 0,25"
2,31/12/2023,"R$ 285,43 M","R$ 218,11 M","R$ 205,78 M","- R$ 274,00 mil","R$ 206,06 M","R$ 185,07 M","R$ 20,26"
3,30/09/2023,"R$ 8,03 M","R$ 7,14 M","R$ 4,16 M","- R$ 292,00 mil","R$ 4,45 M","R$ 4,98 M","R$ 0,55"
4,30/06/2023,"R$ 8,07 M","R$ 5,90 M","R$ 72,78 M","- R$ 297,00 mil","R$ 73,08 M","R$ 69,48 M","R$ 7,61"
5,31/03/2023,"R$ 15,96 M","R$ 14,11 M","R$ 22,58 M","- R$ 293,00 mil","R$ 22,87 M","R$ 21,55 M","R$ 2,36"
6,31/12/2022,"R$ 41,63 M","R$ 36,19 M","R$ 20,93 M","- R$ 274,00 mil","R$ 21,21 M","R$ 10,66 M","R$ 1,17"
7,30/09/2022,"R$ 35,12 M","R$ 34,13 M","R$ 18,64 M","- R$ 658,00 mil","R$ 19,29 M","R$ 18,05 M","R$ 1,98"
8,30/06/2022,"R$ 36,64 M","R$ 33,09 M","R$ 6,26 M","- R$ 227,00 mil","R$ 6,49 M","R$ 9,92 M","R$ 1,09"
9,31/03/2022,"R$ 56,26 M","R$ 55,40 M","R$ 29,23 M","- R$ 236,00 mil","R$ 29,46 M","R$ 22,07 M","R$ 2,42"
10,31/12/2021,"R$ 35,09 M","R$ 25,43 M","- R$ 64,63 M","- R$ 213,00 mil","- R$ 64,41 M","- R$ 38,95 M","- R$ 4,26"
11,30/09/2021,"R$ 61,70 M","R$ 41,40 M","R$ 20,99 M","- R$ 258,00 mil","R$ 21,25 M","R$ 140,89 M","R$ 15,43"
12,30/06/2021,"R$ 135,19 M","R$ 72,73 M","R$ 47,73 M","- R$ 242,00 mil","R$ 47,97 M","R$ 69,53 M","R$ 7,61"
13,31/03/2021,"R$ 34,98 M","R$ 32,56 M","R$ 10,78 M","- R$ 233,00 mil","R$ 11,01 M","R$ 18,34 M","R$ 2,01"
14,31/12/2020,"R$ 40,75 M","R$ 25,62 M","R$ 42,98 M","- R$ 237,00 mil","R$ 43,22 M","R$ 950,00 mil","R$ 0,10"
15,30/09/2020,"R$ 21,84 M","R$ 12,91 M","R$ 2,08 M","- R$ 210,00 mil","R$ 2,29 M","R$ 1,77 M","R$ 0,19"
16,30/06/2020,"R$ 16,50 M","R$ 11,56 M","- R$ 6,53 M","R$ 63,00 mil","- R$ 5,73 M","- R$ 6,82 M","- R$ 0,75"
17,31/03/2020,"R$ 22,80 M","R$ 19,23 M","R$ 7,41 M","- R$ 498,00 mil","R$ 7,91 M","R$ 5,56 M","R$ 0,61"
18,31/12/2019,"R$ 8,64 M","R$ 6,11 M","- R$ 18,16 M","- R$ 505,00 mil","- R$ 17,65 M","- R$ 14,92 M","- R$ 1,63"
19,30/09/2019,"- R$ 24,04 M","- R$ 25,60 M","- R$ 52,37 M","- R$ 480,00 mil","- R$ 51,89 M","- R$ 49,57 M","- R$ 5,43"
20,30/06/2019,"R$ 1,43 M","- R$ 407,00 mil","- R$ 22,10 M","- R$ 435,00 mil","- R$ 21,67 M","- R$ 18,79 M","- R$ 2,06"
21,31/03/2019,"R$ 7,15 M","R$ 4,50 M","- R$ 21,33 M","- R$ 435,00 mil","- R$ 20,89 M","- R$ 19,67 M","- R$ 2,15"
22,31/12/2018,"R$ 11,49 M","R$ 5,22 M","R$ 27,85 M","- R$ 490,00 mil","R$ 28,34 M","R$ 24,05 M","R$ 2,63"
23,30/09/2018,"R$ 18,42 M","R$ 14,54 M","- R$ 57,74 M","- R$ 425,00 mil","- R$ 57,32 M","- R$ 41,64 M","- R$ 4,56"
24,30/06/2018,"R$ 13,72 M","- R$ 598,00 mil","- R$ 31,70 M","- R$ 449,00 mil","- R$ 31,25 M","- R$ 24,88 M","- R$ 2,72"
25,31/03/2018,"R$ 19,45 M","- R$ 1,84 M","- R$ 16,85 M","- R$ 453,00 mil","- R$ 16,40 M","- R$ 16,10 M","- R$ 1,76"
26,31/12/2017,"- R$ 38,41 M","- R$ 43,79 M","- R$ 69,62 M","- R$ 453,00 mil","- R$ 69,17 M","- R$ 87,92 M","- R$ 9,63"
27,30/09/2017,"R$ 26,31 M","R$ 10,12 M","- R$ 6,27 M","- R$ 444,00 mil","- R$ 5,82 M","- R$ 7,43 M","- R$ 0,81"
28,30/06/2017,"R$ 21,61 M","R$ 9,26 M","- R$ 3,92 M","- R$ 441,00 mil","- R$ 3,48 M","- R$ 11,21 M","- R$ 1,23"
29,31/03/2017,"R$ 13,17 M","- R$ 925,00 mil","- R$ 13,27 M","- R$ 441,00 mil","- R$ 12,83 M","- R$ 10,71 M","- R$ 1,17"
30,31/12/2016,"R$ 16,21 M","R$ 1,40 M","R$ 19,63 M","- R$ 447,00 mil","R$ 20,08 M","R$ 10,98 M","R$ 1,20"
