,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 7,34 M","R$ 1,85 M","R$ 1,19 M","- R$ 522,00 mil","- R$ 6,52 M","- R$ 7,07 M","- R$ 4,42"
1,31/03/2024,"R$ 4,12 M","- R$ 1,15 M","- R$ 6,40 M","- R$ 540,00 mil","- R$ 5,86 M","- R$ 13,55 M","- R$ 8,47"
2,31/12/2023,"- R$ 483,00 mil","- R$ 13,05 M","- R$ 44,51 M","- R$ 522,00 mil","- R$ 43,99 M","- R$ 37,55 M","- R$ 23,47"
3,30/09/2023,"R$ 11,92 M","R$ 1,55 M","- R$ 12,26 M","- R$ 504,00 mil","- R$ 6,84 M","- R$ 24,73 M","- R$ 15,46"
4,30/06/2023,"R$ 9,51 M","- R$ 52,00 mil","- R$ 13,62 M","- R$ 553,00 mil","- R$ 13,07 M","- R$ 18,58 M","- R$ 11,62"
5,31/03/2023,"R$ 8,87 M","- R$ 628,00 mil","- R$ 8,42 M","- R$ 538,00 mil","- R$ 7,89 M","- R$ 12,99 M","- R$ 8,12"
6,31/12/2022,"R$ 16,14 M","- R$ 14,20 M","R$ 2,86 M","- R$ 577,00 mil","R$ 3,44 M","R$ 70,63 M","R$ 44,14"
7,30/09/2022,"R$ 3,67 M","- R$ 3,66 M","- R$ 11,85 M","- R$ 780,00 mil","- R$ 11,07 M","R$ 16,22 M","R$ 10,14"
8,30/06/2022,"R$ 2,87 M","- R$ 1,68 M","- R$ 5,54 M","- R$ 875,00 mil","- R$ 4,67 M","- R$ 7,43 M","- R$ 4,65"
9,31/03/2022,"R$ 4,55 M","- R$ 1,49 M","- R$ 8,41 M","- R$ 867,00 mil","- R$ 7,54 M","- R$ 13,72 M","- R$ 8,58"
10,31/12/2021,"R$ 14,03 M","- R$ 5,52 M","- R$ 2,51 M","- R$ 1,03 M","- R$ 1,47 M","R$ 10,44 M","R$ 6,53"
11,30/09/2021,"- R$ 7,18 M","- R$ 764,00 mil","- R$ 7,60 M","- R$ 1,10 M","- R$ 6,49 M","- R$ 8,01 M","- R$ 5,01"
12,30/06/2021,"R$ 6,75 M","- R$ 408,00 mil","- R$ 7,02 M","- R$ 1,14 M","- R$ 5,88 M","- R$ 12,00 M","- R$ 7,50"
13,31/03/2021,"R$ 7,60 M","- R$ 1,55 M","- R$ 10,11 M","- R$ 1,59 M","- R$ 8,52 M","- R$ 7,90 M","- R$ 4,94"
14,31/12/2020,"R$ 3,76 M","- R$ 8,00 M","- R$ 17,40 M","- R$ 1,50 M","- R$ 15,90 M","- R$ 10,39 M","- R$ 6,49"
15,30/09/2020,"R$ 2,36 M","- R$ 4,14 M","- R$ 12,07 M","- R$ 2,50 M","- R$ 9,56 M","- R$ 14,66 M","- R$ 9,16"
16,30/06/2020,"R$ 3,09 M","- R$ 6,33 M","- R$ 19,86 M","- R$ 1,80 M","- R$ 18,06 M","- R$ 25,91 M","- R$ 16,19"
17,31/03/2020,"R$ 11,16 M","R$ 789,00 mil","- R$ 10,84 M","- R$ 1,81 M","- R$ 9,03 M","- R$ 14,50 M","- R$ 9,06"
18,31/12/2019,"R$ 13,01 M","- R$ 6,68 M","- R$ 146,32 M","- R$ 1,51 M","- R$ 144,81 M","- R$ 110,28 M","- R$ 68,92"
19,30/09/2019,"R$ 7,57 M","- R$ 5,64 M","- R$ 28,85 M","- R$ 1,74 M","- R$ 27,12 M","- R$ 36,09 M","- R$ 22,56"
20,30/06/2019,"R$ 14,07 M","- R$ 4,43 M","- R$ 24,03 M","- R$ 1,80 M","- R$ 22,69 M","- R$ 33,69 M","- R$ 21,06"
21,31/03/2019,"R$ 8,05 M","- R$ 6,81 M","- R$ 17,22 M","- R$ 2,45 M","- R$ 14,77 M","- R$ 24,36 M","- R$ 15,23"
22,31/12/2018,"R$ 24,45 M","R$ 106,00 mil","- R$ 14,51 M","- R$ 2,35 M","- R$ 12,16 M","- R$ 10,51 M","- R$ 6,57"
23,30/09/2018,"R$ 24,05 M","- R$ 4,53 M","- R$ 17,80 M","- R$ 3,16 M","- R$ 14,65 M","- R$ 23,51 M","- R$ 14,69"
24,30/06/2018,"R$ 17,62 M","- R$ 8,56 M","- R$ 23,76 M","- R$ 1,65 M","- R$ 22,11 M","- R$ 30,22 M","- R$ 18,89"
