,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 915,00 mil","R$ 915,00 mil","R$ 809,00 mil","R$ 0,00","R$ 809,00 mil","R$ 129,00 mil","R$ 0,25"
1,31/03/2024,"R$ 883,00 mil","R$ 883,00 mil","R$ 705,00 mil","R$ 0,00","R$ 705,00 mil","- R$ 77,00 mil","- R$ 0,15"
2,31/12/2023,"R$ 1,25 M","R$ 1,25 M","R$ 1,19 M","R$ 0,00","R$ 1,19 M","R$ 429,00 mil","R$ 0,84"
3,30/09/2023,"R$ 832,00 mil","R$ 832,00 mil","R$ 315,00 mil","R$ 0,00","R$ 315,00 mil","- R$ 585,00 mil","- R$ 1,15"
4,30/06/2023,"R$ 963,00 mil","R$ 963,00 mil","R$ 90,00 mil","R$ 0,00","R$ 90,00 mil","- R$ 611,00 mil","- R$ 1,20"
5,31/03/2023,"R$ 729,00 mil","R$ 729,00 mil","R$ 578,00 mil","R$ 0,00","R$ 578,00 mil","R$ 133,00 mil","R$ 0,26"
6,31/12/2022,"R$ 780,00 mil","R$ 780,00 mil","R$ 728,00 mil","R$ 0,00","R$ 728,00 mil","R$ 207,68 M","R$ 407,22"
7,30/09/2022,"R$ 862,00 mil","R$ 862,00 mil","R$ 811,00 mil","R$ 0,00","R$ 811,00 mil","- R$ 1,55 M","- R$ 3,04"
8,30/06/2022,"R$ 847,00 mil","R$ 847,00 mil","R$ 758,00 mil","R$ 0,00","R$ 758,00 mil","- R$ 1,19 M","- R$ 2,33"
9,31/03/2022,"R$ 503,00 mil","R$ 503,00 mil","R$ 441,00 mil","R$ 0,00","R$ 441,00 mil","- R$ 1,28 M","- R$ 2,52"
10,31/12/2021,"R$ 893,00 mil","R$ 893,00 mil","R$ 862,00 mil","R$ 0,00","R$ 862,00 mil","R$ 2,82 M","R$ 5,54"
11,30/09/2021,"R$ 869,00 mil","R$ 869,00 mil","R$ 820,00 mil","R$ 0,00","R$ 820,00 mil","- R$ 496,00 mil","- R$ 0,97"
12,30/06/2021,"R$ 540,00 mil","R$ 540,00 mil","R$ 418,00 mil","R$ 0,00","R$ 418,00 mil","- R$ 1,10 M","- R$ 2,15"
13,31/03/2021,"R$ 315,00 mil","R$ 315,00 mil","R$ 221,00 mil","R$ 0,00","R$ 221,00 mil","- R$ 785,00 mil","- R$ 1,54"
14,31/12/2020,"R$ 598,00 mil","R$ 598,00 mil","- R$ 172,76 M","R$ 0,00","- R$ 172,76 M","- R$ 172,38 M","- R$ 338,00"
15,30/09/2020,"R$ 511,00 mil","R$ 511,00 mil","R$ 488,00 mil","R$ 0,00","R$ 488,00 mil","R$ 271,00 mil","R$ 0,53"
16,30/06/2020,"R$ 190,00 mil","R$ 190,00 mil","R$ 69,00 mil","R$ 0,00","R$ 69,00 mil","- R$ 43,00 mil","- R$ 0,08"
17,31/03/2020,"R$ 271,00 mil","R$ 271,00 mil","R$ 177,00 mil","R$ 0,00","R$ 177,00 mil","R$ 101,00 mil","R$ 0,20"
18,31/12/2019,"R$ 310,00 mil","R$ 310,00 mil","R$ 294,00 mil","R$ 0,00","R$ 294,00 mil","R$ 88,00 mil","R$ 0,17"
19,30/09/2019,"R$ 268,00 mil","R$ 268,00 mil","R$ 219,00 mil","R$ 0,00","R$ 219,00 mil","R$ 3,30 M","R$ 6,47"
20,30/06/2019,"R$ 321,00 mil","R$ 321,00 mil","R$ 229,00 mil","R$ 0,00","R$ 229,00 mil","R$ 99,00 mil","R$ 0,19"
21,31/03/2019,"R$ 200,00 mil","R$ 200,00 mil","- R$ 2,00 mil","R$ 0,00","- R$ 2,00 mil","- R$ 49,00 mil","- R$ 0,10"
22,31/12/2018,"R$ 291,00 mil","R$ 291,00 mil","R$ 3,09 M","R$ 0,00","R$ 3,09 M","R$ 984,00 mil","R$ 1,93"
