,data,retorno_sem_capital_tangivel,retorno_sem_capital_investido,retorno_sem_capital_tangivel_pre_imposto,retorno_sem_capital_investido_pre_imposto,retorno_sem_patrimonio_liq_inicial,retorno_sem_ativo_inicial,margem_bruta,margem_liquida,margem_ebit,margem_ebitda,giro_ativo_inicial,alavancagem_financeira,passivo_patrimonio_liquido,divida_liquida_ebitda
0,30/09/2024,"7,00%","16,45%","10,60%","24,93%","28,77%","7,74%","35,49%","18,19%","19,87%","21,97%","0,43","4,63","3,63","1,35"
1,30/06/2024,"6,27%","15,27%","9,51%","23,13%","31,92%","6,83%","34,93%","17,18%","19,58%","21,97%","0,40","3,91","2,91","1,30"
2,31/03/2024,"5,95%","14,63%","9,01%","22,16%","31,33%","6,53%","34,36%","17,15%","19,37%","21,93%","0,38","3,74","2,74","1,77"
3,31/12/2023,"5,43%","14,11%","8,23%","21,37%","25,70%","5,11%","34,18%","14,08%","17,95%","20,52%","0,36","3,88","2,88","1,47"
4,30/09/2023,"6,22%","14,22%","9,43%","21,54%","22,87%","5,00%","34,87%","13,78%","20,76%","23,43%","0,36","3,72","2,72","0,95"
5,30/06/2023,"6,39%","15,08%","9,68%","22,86%","22,29%","5,29%","34,74%","13,39%","19,73%","22,20%","0,39","4,67","3,67","1,65"
6,31/03/2023,"5,71%","13,86%","8,65%","20,99%","16,72%","3,82%","34,04%","9,86%","17,71%","20,05%","0,39","4,80","3,80","1,79"
7,31/12/2022,"5,41%","13,37%","8,20%","20,26%","14,62%","3,35%","33,93%","8,79%","17,36%","19,83%","0,38","5,03","4,03","1,60"
8,30/09/2022,"5,51%","13,76%","8,35%","20,84%","14,53%","3,20%","35,38%","8,34%","17,60%","20,17%","0,38","4,57","3,57","1,91"
9,30/06/2022,"5,64%","14,75%","8,54%","22,35%","13,72%","2,95%","35,71%","8,04%","18,38%","21,11%","0,37","4,22","3,22","1,42"
10,31/03/2022,"5,65%","14,52%","8,55%","22,00%","12,96%","3,10%","36,41%","8,73%","18,59%","21,50%","0,36","4,38","3,38","1,45"
11,31/12/2021,"5,31%","13,61%","8,05%","20,62%","13,01%","3,13%","36,43%","8,98%","18,18%","21,06%","0,35","4,37","3,37","1,48"
12,30/09/2021,"5,04%","12,74%","7,64%","19,30%","11,71%","2,96%","36,28%","9,07%","18,05%","20,94%","0,33","4,54","3,54","1,59"
13,30/06/2021,"4,74%","11,45%","7,18%","17,35%","10,54%","2,83%","36,26%","8,36%","17,06%","19,95%","0,34","4,65","3,65","1,44"
14,31/03/2021,"4,22%","10,19%","6,39%","15,43%","10,28%","2,70%","34,88%","8,02%","15,49%","18,22%","0,34","4,18","3,18","1,06"
15,31/12/2020,"3,83%","9,15%","5,80%","13,87%","9,00%","2,43%","34,82%","7,53%","14,75%","17,51%","0,32","4,16","3,16","1,29"
16,30/09/2020,"3,37%","7,82%","5,11%","11,84%","7,74%","2,16%","34,62%","6,98%","13,11%","15,70%","0,31","3,95","2,95","1,21"
17,30/06/2020,"3,12%","7,58%","4,73%","11,48%","7,69%","2,06%","34,06%","6,84%","12,57%","15,08%","0,30","3,72","2,72","1,44"
18,31/03/2020,"3,11%","7,57%","4,71%","11,47%","7,22%","1,88%","34,36%","6,43%","12,97%","15,29%","0,29","3,81","2,81","1,70"
19,31/12/2019,"3,52%","8,14%","5,34%","12,33%","7,83%","2,16%","33,68%","6,89%","13,24%","15,70%","0,31","3,70","2,70","1,48"
20,30/09/2019,"3,38%","7,62%","5,12%","11,55%","7,16%","1,96%","31,74%","6,10%","11,74%","14,04%","0,32","3,59","2,59","1,42"
21,30/06/2019,"0,97%","1,80%","1,46%","2,72%","-1,35%","-0,44%","30,48%","-1,35%","3,63%","5,83%","0,33","3,74","2,74","3,56"
22,31/03/2019,"0,26%","0,46%","0,40%","0,70%","-3,38%","-1,16%","28,73%","-3,70%","1,07%","3,18%","0,31","3,84","2,84","7,99"
23,31/12/2018,"-0,59%","-1,05%","-0,90%","-1,59%","-5,33%","-1,87%","27,17%","-6,65%","-2,64%","-0,92%","0,28","3,63","2,63","-26,43"
24,30/09/2018,"-2,29%","-3,95%","-3,47%","-5,99%","-10,40%","-3,73%","20,40%","-16,72%","-12,85%","-10,91%","0,22","3,65","2,65","-2,38"
