,data,receita_liquida,resultado_bruto,ebit,depreciacao,ebitda,lucro_liquido,lucro_acao
0,30/06/2024,"R$ 3,09 B","R$ 566,11 M","R$ 261,54 M","- R$ 68,36 M","R$ 329,90 M","R$ 84,54 M","R$ 0,06"
1,31/03/2024,"R$ 2,73 B","R$ 370,34 M","R$ 369,69 M","- R$ 48,43 M","R$ 418,12 M","R$ 204,24 M","R$ 0,14"
2,31/12/2023,"R$ 3,45 B","R$ 612,59 M","R$ 334,41 M","- R$ 31,11 M","R$ 365,53 M","- R$ 68,03 M","- R$ 0,05"
3,30/09/2023,"R$ 2,79 B","R$ 490,96 M","R$ 316,13 M","- R$ 43,66 M","R$ 359,79 M","R$ 125,52 M","R$ 0,08"
4,30/06/2023,"R$ 2,63 B","R$ 425,90 M","R$ 257,47 M","- R$ 46,64 M","R$ 304,11 M","R$ 125,91 M","R$ 0,08"
5,31/03/2023,"R$ 2,62 B","R$ 436,58 M","R$ 168,67 M","- R$ 39,61 M","R$ 208,28 M","R$ 68,52 M","R$ 0,05"
6,31/12/2022,"R$ 2,96 B","R$ 435,74 M","R$ 153,81 M","- R$ 38,88 M","R$ 192,69 M","R$ 36,32 M","R$ 0,02"
7,30/09/2022,"R$ 2,61 B","R$ 420,99 M","R$ 187,73 M","- R$ 43,68 M","R$ 231,41 M","R$ 121,00 M","R$ 0,08"
8,30/06/2022,"R$ 2,54 B","R$ 441,04 M","R$ 214,44 M","- R$ 26,23 M","R$ 240,67 M","R$ 136,77 M","R$ 0,09"
9,31/03/2022,"R$ 2,69 B","R$ 392,30 M","R$ 198,75 M","- R$ 47,73 M","R$ 246,47 M","R$ 122,63 M","R$ 0,08"
10,31/12/2021,"R$ 3,09 B","R$ 549,66 M","R$ 254,84 M","- R$ 49,64 M","R$ 304,48 M","R$ 161,00 M","R$ 0,11"
11,30/09/2021,"R$ 2,97 B","R$ 553,80 M","R$ 301,09 M","- R$ 47,78 M","R$ 348,87 M","R$ 398,03 M","R$ 0,26"
12,30/06/2021,"R$ 2,65 B","R$ 428,70 M","R$ 271,56 M","- R$ 47,77 M","R$ 319,33 M","R$ 223,55 M","R$ 0,15"
13,31/03/2021,"R$ 2,66 B","R$ 482,85 M","R$ 269,47 M","- R$ 48,22 M","R$ 317,69 M","R$ 197,74 M","R$ 0,13"
14,31/12/2020,"R$ 3,04 B","R$ 631,64 M","R$ 346,23 M","- R$ 36,02 M","R$ 382,24 M","R$ 270,17 M","R$ 0,18"
15,30/09/2020,"R$ 2,63 B","R$ 612,14 M","R$ 393,60 M","- R$ 74,76 M","R$ 468,36 M","R$ 278,83 M","R$ 0,19"
16,30/06/2020,"R$ 1,60 B","R$ 236,14 M","R$ 73,46 M","- R$ 36,76 M","R$ 110,22 M","R$ 58,92 M","R$ 0,04"
17,31/03/2020,"R$ 1,98 B","R$ 390,36 M","R$ 165,21 M","- R$ 37,69 M","R$ 202,90 M","R$ 104,45 M","R$ 0,07"
18,31/12/2019,"R$ 2,71 B","R$ 424,95 M","R$ 140,53 M","- R$ 38,24 M","R$ 178,77 M","R$ 152,80 M","R$ 0,10"
19,30/09/2019,"R$ 1,69 B","R$ 302,87 M","R$ 52,86 M","- R$ 37,47 M","R$ 90,33 M","R$ 1,09 B","R$ 0,72"
20,30/06/2019,"R$ 1,64 B","R$ 285,28 M","R$ 235,27 M","- R$ 38,27 M","R$ 273,54 M","R$ 172,24 M","R$ 0,11"
21,31/03/2019,"R$ 1,70 B","R$ 293,54 M","R$ 277,83 M","- R$ 37,33 M","R$ 315,16 M","R$ 348,46 M","R$ 0,23"
22,31/12/2018,"R$ 1,58 B","R$ 20,63 M","R$ 11,06 M","- R$ 56,00 M","R$ 67,06 M","R$ 15,99 M","R$ 0,01"
23,30/09/2018,"R$ 1,74 B","R$ 381,20 M","R$ 98,22 M","- R$ 38,44 M","R$ 136,66 M","R$ 70,49 M","R$ 0,05"
24,30/06/2018,"R$ 1,38 B","R$ 260,94 M","R$ 42,04 M","- R$ 20,46 M","R$ 65,08 M","R$ 18,64 M","R$ 0,01"
25,31/03/2018,"R$ 2,26 B","R$ 392,40 M","R$ 84,95 M","- R$ 54,72 M","R$ 139,66 M","R$ 75,49 M","R$ 0,05"
26,31/12/2017,"R$ 2,67 B","R$ 554,65 M","R$ 173,48 M","- R$ 53,28 M","R$ 226,75 M","R$ 193,19 M","R$ 0,13"
27,30/09/2017,"R$ 2,31 B","R$ 466,09 M","R$ 84,27 M","- R$ 51,59 M","R$ 135,86 M","R$ 80,15 M","R$ 0,05"
28,30/06/2017,"R$ 2,32 B","R$ 453,91 M","R$ 60,17 M","- R$ 54,11 M","R$ 114,28 M","R$ 71,41 M","R$ 0,05"
29,31/03/2017,"R$ 2,19 B","R$ 419,45 M","R$ 69,57 M","- R$ 48,25 M","R$ 117,82 M","R$ 91,11 M","R$ 0,06"
30,31/12/2016,"R$ 2,27 B","R$ 311,48 M","- R$ 33,94 M","- R$ 49,25 M","R$ 15,31 M","R$ 118,24 M","R$ 0,08"
31,30/09/2016,"R$ 2,41 B","R$ 529,03 M","R$ 200,34 M","- R$ 49,29 M","R$ 249,63 M","R$ 82,72 M","R$ 0,06"
32,30/06/2016,"R$ 2,29 B","R$ 403,83 M","R$ 104,52 M","- R$ 45,90 M","R$ 150,42 M","R$ 61,67 M","R$ 0,04"
33,31/03/2016,"R$ 2,25 B","R$ 340,40 M","R$ 33,60 M","- R$ 42,82 M","R$ 76,42 M","R$ 49,16 M","R$ 0,03"
34,31/12/2015,"R$ 2,83 B","R$ 513,32 M","R$ 152,26 M","- R$ 47,14 M","R$ 199,40 M","R$ 103,19 M","R$ 0,07"
35,30/09/2015,"R$ 2,13 B","R$ 310,24 M","- R$ 12,61 M","- R$ 33,97 M","R$ 21,36 M","- R$ 29,05 M","- R$ 0,02"
36,30/06/2015,"R$ 2,21 B","R$ 342,68 M","R$ 191,36 M","- R$ 53,23 M","R$ 244,59 M","R$ 162,20 M","R$ 0,11"
37,31/03/2015,"R$ 2,21 B","R$ 420,04 M","R$ 81,37 M","- R$ 38,61 M","R$ 119,98 M","R$ 50,46 M","R$ 0,03"
38,31/12/2014,"R$ 2,91 B","R$ 695,87 M","R$ 356,91 M","- R$ 41,04 M","R$ 397,96 M","R$ 244,71 M","R$ 0,16"
39,30/09/2014,"R$ 2,23 B","R$ 494,41 M","R$ 239,57 M","- R$ 37,18 M","R$ 276,75 M","R$ 157,03 M","R$ 0,10"
40,30/06/2014,"R$ 2,07 B","R$ 390,33 M","R$ 166,99 M","- R$ 40,63 M","R$ 207,62 M","R$ 118,27 M","R$ 0,08"
41,31/03/2014,"R$ 2,45 B","R$ 514,93 M","R$ 289,73 M","- R$ 39,84 M","R$ 329,57 M","R$ 188,96 M","R$ 0,13"
42,31/12/2013,"R$ 2,79 B","R$ 638,80 M","R$ 251,88 M","- R$ 41,75 M","R$ 293,63 M","R$ 230,26 M","R$ 0,15"
43,30/09/2013,"R$ 2,27 B","R$ 543,80 M","R$ 296,22 M","- R$ 39,42 M","R$ 335,64 M","R$ 251,74 M","R$ 0,17"
44,30/06/2013,"R$ 2,19 B","R$ 499,14 M","R$ 273,30 M","- R$ 40,13 M","R$ 313,43 M","R$ 172,45 M","R$ 0,11"
45,31/03/2013,"R$ 2,07 B","R$ 467,93 M","R$ 246,86 M","- R$ 39,98 M","R$ 286,84 M","R$ 158,30 M","R$ 0,11"
46,31/12/2012,"R$ 2,40 B","R$ 536,60 M","R$ 225,64 M","- R$ 41,96 M","R$ 267,60 M","R$ 170,85 M","R$ 0,11"
47,30/09/2012,"R$ 2,14 B","R$ 479,75 M","R$ 245,15 M","- R$ 39,80 M","R$ 284,95 M","R$ 173,97 M","R$ 0,12"
48,30/06/2012,"R$ 1,95 B","R$ 427,08 M","R$ 198,03 M","- R$ 37,73 M","R$ 235,76 M","R$ 129,91 M","R$ 0,09"
49,31/03/2012,"R$ 1,96 B","R$ 429,65 M","R$ 202,70 M","- R$ 38,53 M","R$ 241,23 M","R$ 131,54 M","R$ 0,09"
50,31/12/2011,"R$ 2,13 B","R$ 529,34 M","R$ 377,88 M","- R$ 38,03 M","R$ 415,91 M","R$ 308,90 M","R$ 0,21"
51,30/09/2011,"R$ 1,74 B","R$ 429,17 M","R$ 274,07 M","- R$ 38,03 M","R$ 312,10 M","R$ 198,60 M","R$ 0,13"
52,30/06/2011,"R$ 1,78 B","R$ 403,63 M","- R$ 549,75 M","- R$ 38,84 M","- R$ 510,90 M","- R$ 354,00 M","- R$ 0,24"
53,31/03/2011,"R$ 1,82 B","R$ 453,31 M","R$ 258,11 M","- R$ 40,57 M","R$ 298,69 M","R$ 215,19 M","R$ 0,14"
54,31/12/2010,"R$ 2,02 B","R$ 177,22 M","R$ 241,08 M",NA,NA,"R$ 238,46 M","R$ 0,16"
55,30/09/2010,"R$ 1,84 B","R$ 553,98 M","R$ 92,90 M",NA,NA,"R$ 37,94 M","R$ 0,03"
56,30/06/2010,"R$ 1,65 B","R$ 510,24 M","R$ 138,61 M",NA,NA,"R$ 121,11 M","R$ 0,08"
57,31/03/2010,"R$ 1,87 B","R$ 594,52 M","R$ 289,55 M",NA,NA,"R$ 222,82 M","R$ 0,15"
58,31/12/2009,NA,NA,NA,NA,NA,NA,NA
59,30/09/2009,"R$ 1,31 B","R$ 326,78 M","R$ 84,02 M",NA,NA,"R$ 71,71 M","R$ 0,05"
60,30/06/2009,"R$ 1,22 B","R$ 329,26 M","R$ 169,20 M",NA,NA,"R$ 58,81 M","R$ 0,04"
61,31/03/2009,"R$ 1,04 B","R$ 255,40 M","R$ 109,22 M",NA,NA,"R$ 60,46 M","R$ 0,04"
62,31/12/2008,NA,NA,NA,NA,NA,NA,NA
63,30/09/2008,"R$ 1,21 B","R$ 324,59 M","R$ 229,33 M",NA,NA,"R$ 189,73 M","R$ 0,13"
64,30/06/2008,"R$ 1,24 B","R$ 334,41 M","R$ 172,57 M",NA,NA,"R$ 139,27 M","R$ 0,09"
65,31/03/2008,"R$ 1,16 B","R$ 325,77 M","R$ 183,83 M",NA,NA,"R$ 137,42 M","R$ 0,09"
66,31/12/2007,NA,NA,NA,NA,NA,NA,NA
67,30/09/2007,"R$ 1,08 B","R$ 250,64 M","R$ 163,73 M",NA,NA,"R$ 117,63 M","R$ 0,08"
68,30/06/2007,"R$ 1,16 B","R$ 237,40 M","R$ 158,72 M",NA,NA,"R$ 115,26 M","R$ 0,08"
69,31/03/2007,"R$ 1,10 B","R$ 250,26 M","R$ 142,91 M",NA,NA,"R$ 105,01 M","R$ 0,07"
70,31/12/2006,NA,NA,NA,NA,NA,NA,NA
71,30/09/2006,"R$ 1,03 B","R$ 246,52 M","R$ 184,06 M",NA,NA,"R$ 123,65 M","R$ 0,08"
72,30/06/2006,"R$ 985,76 M","R$ 233,70 M","R$ 123,99 M",NA,NA,"R$ 100,01 M","R$ 0,07"
73,31/03/2006,"R$ 614,83 M","R$ 136,36 M","R$ 34,87 M",NA,NA,"R$ 10,97 M","R$ 0,01"
74,31/12/2005,NA,NA,NA,NA,NA,NA,NA
75,30/09/2005,"R$ 556,81 M","R$ 97,49 M","R$ 29,11 M",NA,NA,"- R$ 3,06 M","- R$ 0,00"
76,30/06/2005,"R$ 678,00 M","R$ 104,49 M","R$ 38,86 M",NA,NA,"- R$ 5,63 M","- R$ 0,00"
77,31/03/2005,"R$ 575,22 M","R$ 86,47 M","R$ 31,43 M",NA,NA,"- R$ 573,00 mil","- R$ 0,00"
78,31/12/2004,NA,NA,NA,NA,NA,NA,NA
79,30/09/2004,"R$ 645,28 M","R$ 98,79 M","R$ 15,15 M",NA,NA,"- R$ 39,21 M","- R$ 0,03"
80,30/06/2004,"R$ 566,18 M","R$ 115,51 M","R$ 59,91 M",NA,NA,"R$ 22,77 M","R$ 0,02"
81,31/03/2004,"R$ 518,88 M","R$ 116,25 M","R$ 55,90 M",NA,NA,"R$ 24,02 M","R$ 0,02"
82,31/12/2003,NA,NA,NA,NA,NA,NA,NA
83,30/09/2003,"R$ 460,55 M","R$ 87,93 M","R$ 43,30 M",NA,NA,"R$ 11,23 M","R$ 0,01"
84,30/06/2003,"R$ 430,84 M","R$ 61,90 M","- R$ 16,35 M",NA,NA,"- R$ 34,57 M","- R$ 0,03"
85,31/03/2003,"R$ 400,63 M","R$ 93,07 M","R$ 48,90 M",NA,NA,"R$ 30,26 M","R$ 0,02"
86,31/12/2002,NA,NA,NA,NA,NA,NA,NA
87,30/09/2002,"R$ 423,41 M","R$ 115,59 M","R$ 168,13 M",NA,NA,"R$ 159,47 M","R$ 0,13"
88,30/06/2002,"R$ 317,99 M","R$ 78,69 M","R$ 45,27 M",NA,NA,"R$ 38,08 M","R$ 0,03"
89,31/03/2002,"R$ 363,78 M","R$ 102,74 M","- R$ 32,31 M",NA,NA,"- R$ 54,55 M","- R$ 0,04"
90,31/12/2001,NA,NA,NA,NA,NA,NA,NA
91,30/06/2001,"R$ 374,56 M","R$ 118,21 M","R$ 74,14 M",NA,NA,"R$ 52,55 M","R$ 0,04"
92,31/03/2001,"R$ 390,51 M","R$ 117,65 M","- R$ 27,02 M",NA,NA,"- R$ 10,05 M","- R$ 0,01"
93,31/12/2000,NA,NA,NA,NA,NA,NA,NA
94,30/09/2000,"R$ 385,76 M","R$ 123,36 M","R$ 60,32 M",NA,NA,"R$ 23,13 M","R$ 0,02"
95,30/06/2000,"R$ 324,29 M","R$ 94,50 M","R$ 54,34 M",NA,NA,"R$ 22,32 M","R$ 0,02"
96,31/03/2000,"R$ 329,23 M","R$ 79,66 M","R$ 21,62 M",NA,NA,"R$ 6,22 M","R$ 0,00"
